timestamp,weather_condition,temperature,pedestrians_count,location_name,hour,day,month,dayofweek,ferien_bw,ferien_by,ferien_be,ferien_bb,ferien_hb,ferien_hh,ferien_he,ferien_mv,ferien_ni,ferien_nw,ferien_rp,ferien_sl,ferien_st,ferien_sn,ferien_sh,ferien_th,fussballspiel,deutschlandspiel
2024-01-20 15:00:00,clear-day,-1.0,4337,Schönbornstraße,15,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 16:00:00,clear-night,-3.0,3699,Schönbornstraße,16,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 17:00:00,clear-night,-6.0,2332,Schönbornstraße,17,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 18:00:00,clear-night,-7.0,1383,Schönbornstraße,18,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 19:00:00,clear-night,-8.0,479,Schönbornstraße,19,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 20:00:00,clear-night,-8.0,300,Schönbornstraße,20,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 21:00:00,clear-night,-5.3,242,Schönbornstraße,21,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 22:00:00,cloudy,-5.7,157,Schönbornstraße,22,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 23:00:00,clear-night,-9.2,129,Schönbornstraße,23,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 00:00:00,clear-night,-9.0,70,Schönbornstraße,0,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 01:00:00,clear-night,-7.0,61,Schönbornstraße,1,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 02:00:00,clear-night,-6.0,61,Schönbornstraße,2,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 03:00:00,clear-night,-5.0,21,Schönbornstraße,3,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 04:00:00,clear-night,-5.0,30,Schönbornstraße,4,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 05:00:00,clear-night,-5.0,8,Schönbornstraße,5,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 06:00:00,clear-night,-4.0,20,Schönbornstraße,6,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 07:00:00,clear-night,-5.0,66,Schönbornstraße,7,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 08:00:00,clear-day,-5.0,169,Schönbornstraße,8,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 09:00:00,clear-day,-4.0,191,Schönbornstraße,9,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 10:00:00,clear-day,-2.0,389,Schönbornstraße,10,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 11:00:00,clear-day,0.0,357,Schönbornstraße,11,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 12:00:00,cloudy,1.0,528,Schönbornstraße,12,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 13:00:00,cloudy,2.0,673,Schönbornstraße,13,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 14:00:00,cloudy,2.0,708,Schönbornstraße,14,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 15:00:00,clear-day,2.0,702,Schönbornstraße,15,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 16:00:00,clear-night,1.0,638,Schönbornstraße,16,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 17:00:00,cloudy,0.0,398,Schönbornstraße,17,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 18:00:00,cloudy,2.0,278,Schönbornstraße,18,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 19:00:00,cloudy,2.0,254,Schönbornstraße,19,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 20:00:00,clear-night,1.0,140,Schönbornstraße,20,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 21:00:00,cloudy,0.6,121,Schönbornstraße,21,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 22:00:00,cloudy,0.5,30,Schönbornstraße,22,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 14:00:00,clear-day,-1.0,1508,Spiegelstraße,14,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 15:00:00,clear-day,-1.0,1449,Spiegelstraße,15,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 16:00:00,clear-night,-3.0,967,Spiegelstraße,16,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 17:00:00,clear-night,-6.0,798,Spiegelstraße,17,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 18:00:00,clear-night,-7.0,602,Spiegelstraße,18,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 19:00:00,clear-night,-8.0,329,Spiegelstraße,19,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 20:00:00,clear-night,-8.0,266,Spiegelstraße,20,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 21:00:00,clear-night,-5.3,215,Spiegelstraße,21,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 22:00:00,cloudy,-5.7,99,Spiegelstraße,22,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 23:00:00,clear-night,-9.2,76,Spiegelstraße,23,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 00:00:00,clear-night,-9.0,52,Spiegelstraße,0,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 01:00:00,clear-night,-7.0,22,Spiegelstraße,1,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 02:00:00,clear-night,-6.0,29,Spiegelstraße,2,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 03:00:00,clear-night,-5.0,19,Spiegelstraße,3,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 04:00:00,clear-night,-5.0,18,Spiegelstraße,4,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 05:00:00,clear-night,-5.0,24,Spiegelstraße,5,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 06:00:00,clear-night,-4.0,36,Spiegelstraße,6,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 07:00:00,clear-night,-5.0,62,Spiegelstraße,7,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 08:00:00,clear-day,-5.0,122,Spiegelstraße,8,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 09:00:00,clear-day,-4.0,236,Spiegelstraße,9,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 10:00:00,clear-day,-2.0,261,Spiegelstraße,10,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 11:00:00,clear-day,0.0,407,Spiegelstraße,11,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 12:00:00,cloudy,1.0,373,Spiegelstraße,12,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 13:00:00,cloudy,2.0,589,Spiegelstraße,13,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 14:00:00,cloudy,2.0,601,Spiegelstraße,14,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 15:00:00,clear-day,2.0,700,Spiegelstraße,15,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 16:00:00,clear-night,1.0,409,Spiegelstraße,16,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 17:00:00,cloudy,0.0,336,Spiegelstraße,17,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 18:00:00,cloudy,2.0,225,Spiegelstraße,18,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 19:00:00,cloudy,2.0,154,Spiegelstraße,19,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 20:00:00,clear-night,1.0,114,Spiegelstraße,20,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 21:00:00,cloudy,0.6,106,Spiegelstraße,21,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 22:00:00,cloudy,0.5,34,Spiegelstraße,22,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 23:00:00,cloudy,1.9,21,Spiegelstraße,23,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 15:00:00,clear-day,-1.0,2595,Kaiserstraße,15,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 16:00:00,clear-night,-3.0,2408,Kaiserstraße,16,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 17:00:00,clear-night,-6.0,1911,Kaiserstraße,17,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 18:00:00,clear-night,-7.0,1292,Kaiserstraße,18,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 19:00:00,clear-night,-8.0,599,Kaiserstraße,19,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 20:00:00,clear-night,-8.0,337,Kaiserstraße,20,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 21:00:00,clear-night,-5.3,289,Kaiserstraße,21,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 22:00:00,cloudy,-5.7,179,Kaiserstraße,22,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 23:00:00,clear-night,-9.2,97,Kaiserstraße,23,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 00:00:00,clear-night,-9.0,58,Kaiserstraße,0,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 01:00:00,clear-night,-7.0,76,Kaiserstraße,1,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 02:00:00,clear-night,-6.0,29,Kaiserstraße,2,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 03:00:00,clear-night,-5.0,35,Kaiserstraße,3,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 04:00:00,clear-night,-5.0,50,Kaiserstraße,4,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 05:00:00,clear-night,-5.0,18,Kaiserstraße,5,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 06:00:00,clear-night,-4.0,52,Kaiserstraße,6,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 07:00:00,clear-night,-5.0,87,Kaiserstraße,7,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 08:00:00,clear-day,-5.0,139,Kaiserstraße,8,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 09:00:00,clear-day,-4.0,255,Kaiserstraße,9,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 10:00:00,clear-day,-2.0,332,Kaiserstraße,10,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 11:00:00,clear-day,0.0,406,Kaiserstraße,11,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 12:00:00,cloudy,1.0,651,Kaiserstraße,12,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 13:00:00,cloudy,2.0,544,Kaiserstraße,13,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 14:00:00,cloudy,2.0,638,Kaiserstraße,14,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 15:00:00,clear-day,2.0,717,Kaiserstraße,15,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 16:00:00,clear-night,1.0,682,Kaiserstraße,16,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 17:00:00,cloudy,0.0,580,Kaiserstraße,17,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 18:00:00,cloudy,2.0,483,Kaiserstraße,18,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 19:00:00,cloudy,2.0,310,Kaiserstraße,19,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 20:00:00,clear-night,1.0,170,Kaiserstraße,20,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 21:00:00,cloudy,0.6,140,Kaiserstraße,21,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 22:00:00,cloudy,0.5,58,Kaiserstraße,22,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 23:00:00,cloudy,1.9,31,Kaiserstraße,23,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 23:00:00,cloudy,1.9,20,Schönbornstraße,23,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 00:00:00,clear-night,4.0,23,Schönbornstraße,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 01:00:00,clear-night,3.0,7,Schönbornstraße,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 02:00:00,clear-night,1.0,1,Schönbornstraße,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 03:00:00,cloudy,2.0,1,Schönbornstraße,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 04:00:00,cloudy,2.0,18,Schönbornstraße,4,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 05:00:00,cloudy,2.0,78,Schönbornstraße,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 06:00:00,cloudy,4.0,367,Schönbornstraße,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 07:00:00,cloudy,4.0,460,Schönbornstraße,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 08:00:00,cloudy,5.0,759,Schönbornstraße,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 09:00:00,cloudy,6.0,1421,Schönbornstraße,9,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 10:00:00,cloudy,9.0,1735,Schönbornstraße,10,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 11:00:00,cloudy,9.0,2116,Schönbornstraße,11,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 12:00:00,rain,9.0,2290,Schönbornstraße,12,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 13:00:00,cloudy,9.0,2001,Schönbornstraße,13,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 14:00:00,cloudy,9.0,2102,Schönbornstraße,14,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 15:00:00,cloudy,10.0,1853,Schönbornstraße,15,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 16:00:00,rain,10.0,1412,Schönbornstraße,16,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 17:00:00,rain,9.0,1115,Schönbornstraße,17,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 18:00:00,cloudy,7.0,677,Schönbornstraße,18,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 19:00:00,clear-night,7.0,273,Schönbornstraße,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 20:00:00,cloudy,6.0,172,Schönbornstraße,20,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 21:00:00,cloudy,5.7,86,Schönbornstraße,21,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 22:00:00,cloudy,5.2,49,Schönbornstraße,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 23:00:00,cloudy,6.0,36,Schönbornstraße,23,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 00:00:00,cloudy,6.0,11,Schönbornstraße,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 01:00:00,rain,7.0,6,Schönbornstraße,1,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 02:00:00,rain,7.0,6,Schönbornstraße,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 03:00:00,rain,7.0,2,Schönbornstraße,3,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 04:00:00,rain,6.0,18,Schönbornstraße,4,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 05:00:00,rain,5.0,75,Schönbornstraße,5,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 06:00:00,cloudy,3.0,310,Schönbornstraße,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 07:00:00,cloudy,5.0,454,Schönbornstraße,7,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 00:00:00,clear-night,4.0,11,Spiegelstraße,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 01:00:00,clear-night,3.0,2,Spiegelstraße,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 02:00:00,clear-night,1.0,1,Spiegelstraße,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 03:00:00,cloudy,2.0,9,Spiegelstraße,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 04:00:00,cloudy,2.0,52,Spiegelstraße,4,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 05:00:00,cloudy,2.0,170,Spiegelstraße,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 06:00:00,cloudy,4.0,376,Spiegelstraße,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 07:00:00,cloudy,4.0,540,Spiegelstraße,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 08:00:00,cloudy,5.0,667,Spiegelstraße,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 09:00:00,cloudy,6.0,877,Spiegelstraße,9,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 10:00:00,cloudy,9.0,917,Spiegelstraße,10,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 11:00:00,cloudy,9.0,1265,Spiegelstraße,11,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 12:00:00,rain,9.0,1256,Spiegelstraße,12,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 13:00:00,cloudy,9.0,1165,Spiegelstraße,13,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 14:00:00,cloudy,9.0,1033,Spiegelstraße,14,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 15:00:00,cloudy,10.0,1029,Spiegelstraße,15,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 16:00:00,rain,10.0,755,Spiegelstraße,16,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 17:00:00,rain,9.0,621,Spiegelstraße,17,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 18:00:00,cloudy,7.0,420,Spiegelstraße,18,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 19:00:00,clear-night,7.0,242,Spiegelstraße,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 20:00:00,cloudy,6.0,121,Spiegelstraße,20,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 21:00:00,cloudy,5.7,96,Spiegelstraße,21,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 22:00:00,cloudy,5.2,54,Spiegelstraße,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 23:00:00,cloudy,6.0,23,Spiegelstraße,23,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 00:00:00,cloudy,6.0,8,Spiegelstraße,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 01:00:00,rain,7.0,6,Spiegelstraße,1,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 02:00:00,rain,7.0,10,Spiegelstraße,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 03:00:00,rain,7.0,7,Spiegelstraße,3,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 04:00:00,rain,6.0,51,Spiegelstraße,4,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 05:00:00,rain,5.0,259,Spiegelstraße,5,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 06:00:00,cloudy,3.0,433,Spiegelstraße,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 07:00:00,cloudy,5.0,568,Spiegelstraße,7,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 08:00:00,cloudy,5.0,699,Spiegelstraße,8,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 00:00:00,clear-night,4.0,22,Kaiserstraße,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 01:00:00,clear-night,3.0,10,Kaiserstraße,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 02:00:00,clear-night,1.0,1,Kaiserstraße,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 03:00:00,cloudy,2.0,8,Kaiserstraße,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 04:00:00,cloudy,2.0,54,Kaiserstraße,4,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 05:00:00,cloudy,2.0,199,Kaiserstraße,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 06:00:00,cloudy,4.0,772,Kaiserstraße,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 07:00:00,cloudy,4.0,693,Kaiserstraße,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 08:00:00,cloudy,5.0,957,Kaiserstraße,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 09:00:00,cloudy,6.0,1544,Kaiserstraße,9,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 10:00:00,cloudy,9.0,1782,Kaiserstraße,10,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 11:00:00,cloudy,9.0,2027,Kaiserstraße,11,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 12:00:00,rain,9.0,2174,Kaiserstraße,12,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
